"No.","Time","Source","Destination","Protocol","Length","Info"
"51932","447.622551","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"51934","447.634166","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"51936","447.646722","192.168.2.107","5.42.169.125","UDP","106","51791  >  26508 Len=64"
"51938","447.664980","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"51939","447.677067","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"51943","447.707462","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"51944","447.718987","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"51946","447.730783","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51948","447.745995","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51950","447.762057","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51952","447.774652","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51954","447.786952","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51956","447.817749","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"51959","447.831280","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"51961","447.844178","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"51963","447.856532","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51965","447.869724","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51967","447.886870","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51971","447.928092","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51973","447.946400","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"51975","447.962218","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"51976","447.975356","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"51978","447.991324","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"51980","448.007536","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"51982","448.019753","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"51984","448.034119","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"51986","448.050716","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51988","448.065022","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51990","448.079913","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"51992","448.090433","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"51995","448.119880","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"51997","448.135859","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"51998","448.146750","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52000","448.158987","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52002","448.171694","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52004","448.200784","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52007","448.221039","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52009","448.238904","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52012","448.268027","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52014","448.284496","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52016","448.301964","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52018","448.317282","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52020","448.335969","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"52023","448.356750","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52025","448.369472","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52027","448.390084","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52029","448.405552","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52030","448.417931","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52032","448.432301","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52034","448.449722","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52036","448.461785","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52038","448.477618","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52041","448.506501","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52043","448.521016","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52045","448.537059","192.168.2.107","5.42.169.125","UDP","103","51791  >  26508 Len=61"
"52047","448.548364","192.168.2.107","5.42.169.125","UDP","106","51791  >  26508 Len=64"
"52049","448.564220","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52051","448.580030","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52052","448.593669","192.168.2.107","5.42.169.125","UDP","148","51791  >  26508 Len=106"
"52054","448.608046","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52056","448.624160","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52058","448.638100","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52060","448.652954","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52063","448.677334","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52065","448.694397","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52068","448.727268","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52071","448.755626","192.168.2.107","5.42.169.125","UDP","105","51791  >  26508 Len=63"
"52073","448.770589","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52075","448.782441","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52076","448.794882","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52080","448.822946","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52082","448.835956","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52087","448.849295","192.168.2.107","5.42.169.125","UDP","133","51791  >  26508 Len=91"
"52089","448.862482","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52091","448.879381","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52092","448.891305","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52095","448.918459","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52097","448.930276","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52099","448.946942","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52101","448.959921","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52103","448.972990","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52106","449.004382","192.168.2.107","5.42.169.125","UDP","105","51791  >  26508 Len=63"
"52108","449.017693","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"52109","449.031666","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52111","449.045731","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52113","449.061850","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52115","449.075738","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52117","449.089612","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52119","449.104016","192.168.2.107","5.42.169.125","UDP","149","51791  >  26508 Len=107"
"52121","449.120009","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52124","449.154796","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52127","449.174411","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52128","449.190558","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52130","449.203626","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52132","449.214738","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52134","449.229730","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52136","449.243809","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52139","449.271773","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52141","449.285673","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52143","449.298675","192.168.2.107","5.42.169.125","UDP","121","51791  >  26508 Len=79"
"52145","449.313875","192.168.2.107","5.42.169.125","UDP","121","51791  >  26508 Len=79"
"52146","449.325769","192.168.2.107","5.42.169.125","UDP","121","51791  >  26508 Len=79"
"52149","449.344332","192.168.2.107","5.42.169.125","UDP","121","51791  >  26508 Len=79"
"52150","449.357072","192.168.2.107","5.42.169.125","UDP","152","51791  >  26508 Len=110"
"52152","449.371195","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52155","449.400031","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52157","449.414091","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52159","449.426594","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52161","449.444140","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52163","449.461373","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"52165","449.476953","192.168.2.107","5.42.169.125","UDP","105","51791  >  26508 Len=63"
"52167","449.492588","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52169","449.507782","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52171","449.522608","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52173","449.534651","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52174","449.547732","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52176","449.562942","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52179","449.590229","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52181","449.605014","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"52183","449.616582","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52185","449.632076","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52187","449.646060","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52189","449.659685","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52190","449.672224","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52194","449.708070","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52197","449.748565","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52200","449.772823","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52202","449.784952","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52204","449.798461","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52205","449.812188","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52208","449.825500","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52210","449.837589","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52212","449.852132","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52214","449.864432","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"52220","449.893515","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52221","449.904430","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52223","449.917578","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52225","449.931051","192.168.2.107","5.42.169.125","UDP","105","51791  >  26508 Len=63"
"52227","449.946073","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"52230","449.970861","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52231","449.982884","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52233","449.996693","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52235","450.009386","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52238","450.035676","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52239","450.046903","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52242","450.061135","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52243","450.074882","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52246","450.098933","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52248","450.111290","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52250","450.124612","192.168.2.107","5.42.169.125","UDP","142","51791  >  26508 Len=100"
"52251","450.135168","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52254","450.158761","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52256","450.171292","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52257","450.185684","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52260","450.211348","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52262","450.222743","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52264","450.232130","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52266","450.263174","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52268","450.272850","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52270","450.284512","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52272","450.296691","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52274","450.325499","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52277","450.349939","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52279","450.369783","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52284","450.385756","192.168.2.107","5.42.169.125","UDP","145","51791  >  26508 Len=103"
"52286","450.398301","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52288","450.409160","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52290","450.436232","192.168.2.107","5.42.169.125","UDP","106","51791  >  26508 Len=64"
"52292","450.447625","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"52294","450.457638","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"52296","450.481408","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52298","450.494400","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52300","450.507111","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52302","450.520148","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52304","450.541959","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52306","450.554100","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52308","450.571687","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52310","450.585813","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52313","450.607953","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52315","450.622356","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52317","450.634330","192.168.2.107","5.42.169.125","UDP","133","51791  >  26508 Len=91"
"52320","450.658615","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52322","450.673615","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52323","450.687790","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52325","450.698625","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52327","450.722269","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52329","450.733257","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52331","450.750642","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52333","450.761742","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52336","450.784885","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52337","450.798398","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52339","450.812973","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52343","450.835415","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52345","450.853616","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"52347","450.864497","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"52349","450.876328","192.168.2.107","5.42.169.125","UDP","109","51791  >  26508 Len=67"
"52350","450.891180","192.168.2.107","5.42.169.125","UDP","143","51791  >  26508 Len=101"
"52353","450.915078","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52355","450.927650","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52357","450.950749","192.168.2.107","5.42.169.125","UDP","121","51791  >  26508 Len=79"
"52359","450.965625","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52361","450.979261","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52363","450.997015","192.168.2.107","5.42.169.125","UDP","122","51791  >  26508 Len=80"
"52365","451.011148","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52367","451.024449","192.168.2.107","5.42.169.125","UDP","122","51791  >  26508 Len=80"
"52369","451.037878","192.168.2.107","5.42.169.125","UDP","122","51791  >  26508 Len=80"
"52372","451.063898","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52373","451.075931","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52375","451.088207","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52377","451.100461","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52380","451.127767","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52381","451.140498","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52383","451.154156","192.168.2.107","5.42.169.125","UDP","144","51791  >  26508 Len=102"
"52385","451.163401","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52388","451.191155","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52390","451.205574","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52391","451.215180","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52393","451.229057","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52395","451.242027","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52398","451.267776","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52399","451.280567","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52401","451.292620","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52403","451.304502","192.168.2.107","5.42.169.125","UDP","122","51791  >  26508 Len=80"
"52406","451.331262","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52407","451.341925","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52410","451.352508","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52414","451.381123","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52419","451.391532","192.168.2.107","5.42.169.125","UDP","120","51791  >  26508 Len=78"
"52420","451.400948","192.168.2.107","5.42.169.125","UDP","151","51791  >  26508 Len=109"
"52423","451.426785","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52425","451.441722","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52426","451.451543","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52429","451.473724","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52431","451.485662","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52432","451.498838","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52435","451.524508","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52437","451.533885","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52439","451.550906","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52442","451.570093","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52444","451.583490","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52446","451.594665","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52448","451.614775","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52450","451.628819","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52452","451.642433","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52454","451.663174","192.168.2.107","5.42.169.125","UDP","144","51791  >  26508 Len=102"
"52456","451.674681","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52458","451.690470","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52461","451.716619","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52462","451.728495","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52464","451.742536","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52466","451.751742","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52468","451.768441","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52471","451.790524","192.168.2.107","5.42.169.125","UDP","118","51791  >  26508 Len=76"
"52473","451.803180","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52478","451.827693","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52479","451.839035","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52481","451.848987","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52484","451.874178","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52487","451.886241","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52488","451.900228","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"52491","451.921019","192.168.2.107","5.42.169.125","UDP","138","51791  >  26508 Len=96"
"52493","451.935286","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"52494","451.946276","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"52497","451.970422","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"52499","451.980274","192.168.2.107","5.42.169.125","UDP","109","51791  >  26508 Len=67"
"52501","451.994311","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52503","452.018178","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52505","452.030740","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52507","452.040330","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52509","452.069105","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52511","452.082083","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52513","452.093688","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52515","452.106398","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52518","452.134256","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52519","452.143660","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52521","452.156232","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52524","452.192350","192.168.2.107","5.42.169.125","UDP","113","51791  >  26508 Len=71"
"52526","452.208913","192.168.2.107","5.42.169.125","UDP","141","51791  >  26508 Len=99"
"52528","452.220374","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52531","452.241578","192.168.2.107","5.42.169.125","UDP","112","51791  >  26508 Len=70"
"52532","452.255768","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52534","452.266546","192.168.2.107","5.42.169.125","UDP","110","51791  >  26508 Len=68"
"52537","452.290974","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"52538","452.301443","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"52540","452.312836","192.168.2.107","5.42.169.125","UDP","106","51791  >  26508 Len=64"
"52543","452.337387","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"52544","452.347855","192.168.2.107","5.42.169.125","UDP","102","51791  >  26508 Len=60"
"52546","452.361735","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52549","452.386901","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"52551","452.399022","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52553","452.411053","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52555","452.431841","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52557","452.445489","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"52558","452.459502","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52561","452.484366","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52563","452.495411","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52564","452.506354","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52567","452.530427","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52569","452.539680","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"52570","452.551014","192.168.2.107","5.42.169.125","UDP","104","51791  >  26508 Len=62"
"52573","452.576361","192.168.2.107","5.42.169.125","UDP","107","51791  >  26508 Len=65"
"52575","452.586722","192.168.2.107","5.42.169.125","UDP","108","51791  >  26508 Len=66"
"52577","452.600973","192.168.2.107","5.42.169.125","UDP","111","51791  >  26508 Len=69"
"52579","452.623936","192.168.2.107","5.42.169.125","UDP","114","51791  >  26508 Len=72"
"52581","452.636776","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
"52583","452.660301","192.168.2.107","5.42.169.125","UDP","115","51791  >  26508 Len=73"
"52585","452.673825","192.168.2.107","5.42.169.125","UDP","116","51791  >  26508 Len=74"
"52587","452.687828","192.168.2.107","5.42.169.125","UDP","119","51791  >  26508 Len=77"
"52589","452.699115","192.168.2.107","5.42.169.125","UDP","151","51791  >  26508 Len=109"
"52591","452.722580","192.168.2.107","5.42.169.125","UDP","117","51791  >  26508 Len=75"
